"sequencial","dataadmissao","transferido","codigoatleta","codigoclube"
15677,2016-06-05,false,19405,28
15678,1900-01-01,false,19406,27
15679,2016-05-28,false,19408,27
15680,2016-05-26,false,19415,31
15681,1900-01-01,false,19416,49
15682,2016-06-04,false,19418,49
15683,2016-06-04,false,19419,49
15684,2016-06-04,false,19420,49
15685,2016-06-04,false,19421,49
15686,2016-06-04,false,19422,49
15687,2016-06-04,false,19423,49
15688,2016-05-29,false,19424,43
15689,2016-05-29,false,19425,43
15690,2016-05-29,false,19426,43
15691,2016-05-29,false,19427,43
15692,2016-05-29,false,19428,43
15693,2016-05-29,false,19429,43
15694,2016-05-29,false,19430,43
15695,2016-05-29,false,19431,43
15696,2016-05-29,false,19432,43
15697,2016-05-29,false,19433,43
15698,2016-05-29,false,19434,43
15699,2016-05-29,false,19435,43
15700,2016-05-29,false,19436,43
15701,2016-05-29,false,19437,43
15702,1900-01-01,false,19438,43
15703,2016-05-29,false,19440,43
15704,2016-06-19,false,19441,31
15705,2016-06-19,false,19442,31
15706,2016-06-19,false,19443,24
15707,2016-06-19,false,19444,24
20817,2022-01-10,false,24654,28
15709,2017-09-30,false,19447,24
18923,2018-11-02,false,22973,31
15711,2016-06-18,false,19450,23
15712,2016-06-18,false,19451,23
15713,2016-06-18,false,19452,23
15714,2016-12-17,false,19453,23
15715,2016-06-18,false,19455,23
15716,2016-06-18,false,19456,23
15717,2016-06-18,false,19457,23
15718,2016-06-18,false,19458,23
15719,2016-06-18,false,19459,23
15720,2016-06-18,false,19460,23
15721,2016-06-18,false,19461,23
15722,2016-06-18,false,19462,23
15723,2016-06-18,false,19464,23
15724,2016-06-18,false,19465,23
15725,2016-06-18,false,19466,23
20159,2017-12-11,false,24081,25
15727,2016-06-18,false,19468,23
15728,2016-06-18,false,19470,23
15729,2016-12-17,false,19471,23
15730,2016-06-18,false,19473,23
15731,2015-02-20,false,19474,23
15732,2016-06-18,false,19475,23
15733,2016-06-18,false,19476,23
15734,2016-06-18,false,19477,23
15735,2016-06-18,false,19478,23
15736,2016-06-18,false,19479,23
15737,2016-06-18,false,19480,23
15738,2016-07-10,false,19481,38
15739,2016-07-10,false,19482,12
15740,2016-07-10,false,19483,12
15741,2016-07-10,false,19484,12
15742,2016-07-10,false,19485,12
15743,2016-07-10,false,19486,12
15744,2016-07-10,false,19487,12
15745,2016-07-10,false,19488,12
15746,2016-07-10,false,19489,12
15747,2016-07-10,false,19490,12
15748,2016-07-10,false,19491,12
15749,2016-07-10,false,19492,12
15750,2016-07-10,false,19493,12
15751,2016-07-10,false,19494,12
19128,2019-03-25,false,23171,55
15753,2016-07-10,false,19496,12
15754,2016-07-10,false,19497,12
15755,2016-07-10,false,19498,12
15756,2016-07-10,false,19499,12
15757,2016-07-10,false,19500,12
15758,2016-07-10,false,19501,12
15759,2016-07-10,false,19502,12
15760,2016-07-10,false,19503,12
15761,2016-07-10,false,19504,12
15762,2016-06-16,false,19506,18
15763,2017-12-14,false,19507,18
15764,2016-06-16,false,19509,18
15765,2016-06-16,false,19510,18
15766,1900-01-01,false,19511,18
15767,2016-06-16,false,19514,18
15768,2016-06-16,false,19515,18
15769,2016-06-16,false,19516,18
15770,2016-06-16,false,19517,18
15771,2016-06-16,false,19518,18
15772,2016-06-16,false,19615,18
15773,2016-06-16,false,19616,18
15774,2016-06-16,false,19617,18
15775,2016-06-19,false,19618,41
15776,2016-06-15,false,19619,42
15777,2016-06-15,false,19620,42
15778,2016-06-15,false,19621,42
15779,2016-06-15,false,19622,42
15780,2016-06-15,false,19623,42
15781,2016-06-15,false,19624,42
15782,2016-06-15,false,19626,42
15783,2016-06-18,false,19627,28
15784,2016-06-19,false,19628,23
15785,2016-06-19,false,19629,23
15786,1900-01-01,false,19630,23
15787,2016-06-19,false,19632,23
15788,2016-06-19,false,19633,23
15789,2016-06-19,false,19634,23
15790,2016-06-19,false,19635,23
15791,2016-06-19,false,19636,23
15792,2016-05-30,false,19637,23
15793,2016-06-19,false,19638,23
15794,2016-06-19,false,19639,23
15795,1900-01-01,false,19640,23
15796,2016-06-19,false,19645,23
15797,2016-06-19,false,19646,23
15798,2016-06-19,false,19647,23
15799,2016-06-19,false,19648,23
15800,2016-06-19,false,19649,23
15801,2016-06-19,false,19650,23
15802,2016-06-19,false,19652,23
15803,2016-06-19,false,19653,23
15804,2016-06-19,false,19654,23
15805,2016-06-19,false,19655,23
15806,2016-06-19,false,19656,23
15807,2016-06-19,false,19657,23
15808,2016-06-19,false,19658,23
15809,2016-06-19,false,19659,23
15810,2016-06-19,false,19660,23
15811,2016-06-19,false,19661,23
15812,2016-06-19,false,19662,23
15813,2005-12-14,false,19663,28
15814,2016-06-19,false,19668,46
15815,2016-06-19,false,19669,46
15816,2016-06-19,false,19670,46
15817,2016-06-19,false,19671,28
15818,2016-06-19,false,19672,28
15819,2016-07-10,false,19673,11
15820,2016-07-10,false,19674,11
15821,2016-07-10,false,19675,11
15822,2016-07-10,false,19676,11
15823,2016-07-10,false,19677,11
15824,2016-07-10,false,19678,11
15825,2016-07-10,false,19679,11
15826,2016-07-10,false,19680,11
15827,2016-07-10,false,19681,11
15828,2016-07-10,false,19682,11
15829,2016-07-10,false,19683,25
15830,2016-07-10,false,19684,25
15831,2016-07-10,false,19685,25
15832,2016-07-10,false,19686,25
15833,2016-07-10,false,19687,25
15834,2016-07-10,false,19689,25
15835,2016-07-10,false,19690,25
15836,2016-07-10,false,19691,25
15837,2016-07-10,false,19692,25
15838,2016-07-10,false,19693,25
15839,2016-07-10,false,19694,25
15840,2016-07-10,false,19695,25
15841,2016-07-10,false,19696,25
15842,2016-07-10,false,19697,25
15843,2016-07-10,false,19698,25
15844,2016-07-10,false,19699,25
15845,2016-07-10,false,19700,25
15846,2016-07-10,false,19701,25
15847,2016-07-10,false,19702,25
15848,2016-07-10,false,19703,25
15849,2016-06-19,false,19704,39
15850,2016-06-19,false,19705,39
15851,2016-06-19,false,19706,39
15852,2016-06-19,false,19707,39
15853,2016-06-16,false,19708,32
15854,2016-06-16,false,19709,32
15855,2016-06-16,false,19710,32
15856,2016-06-16,false,19711,32
15857,2016-06-16,false,19712,32
15858,2016-06-16,false,19713,32
15859,2016-06-16,false,19714,32
15860,2016-07-10,false,19715,25
15861,2016-06-19,false,19716,43
15862,2016-06-19,false,19717,43
15863,2016-06-19,false,19718,43
15864,2016-06-19,false,19719,43
15865,2016-06-19,false,19720,43
15866,2016-06-19,false,19721,43
15867,2016-06-19,false,19722,43
15868,1900-01-01,false,19723,43
15869,2016-06-19,false,19725,43
15870,2016-06-19,false,19726,43
15871,2016-06-19,false,19727,43
15872,2016-06-19,false,19728,43
15873,2016-06-19,false,19729,43
15874,2016-06-19,false,19730,43
19033,2016-01-02,false,23081,43
15876,1900-01-01,false,19732,43
15877,2016-06-19,false,19734,43
15878,2016-06-19,false,19735,26
15879,2016-06-19,false,19738,26
15880,2016-06-19,false,19739,26
15881,2016-06-01,false,19740,26
15882,2016-06-19,false,19741,26
15883,2016-06-19,false,19742,26
15884,2016-06-19,false,19743,26
15885,1900-01-01,false,19744,26
15886,2016-06-19,false,19749,26
15887,2016-06-19,false,19750,26
15888,2016-06-19,false,19751,26
15889,2016-06-19,false,19752,26
15890,2016-06-19,false,19753,26
15891,2016-06-19,false,19754,26
15892,2016-06-19,false,19755,26
15893,2016-06-19,false,19756,26
15894,2016-06-19,false,19757,26
15895,2016-06-19,false,19758,26
15896,2016-06-19,false,19759,26
15897,2016-06-19,false,19760,26
15898,2016-06-19,false,19761,26
15899,2016-06-19,false,19762,26
15900,2016-06-19,false,19763,26
15901,2016-08-09,false,19764,24
15902,2016-08-09,false,19765,24
15903,2016-08-09,false,19766,24
15904,2016-08-09,false,19767,24
15905,2016-07-31,false,19768,15
15906,2016-07-31,false,19769,15
15907,2016-07-31,false,19770,15
15908,2016-07-31,false,19771,15
15909,2016-07-31,false,19772,15
15910,2016-07-31,false,19773,15
15911,2016-07-31,false,19774,15
15912,2016-07-31,false,19775,15
15913,2016-07-31,false,19776,15
15914,2016-07-31,false,19777,15
15915,2016-07-31,false,19778,15
15916,2016-08-07,false,19779,23
15917,2016-08-07,false,19780,23
15918,2016-08-07,false,19781,23
20160,2021-01-25,false,24082,25
15920,2016-08-07,false,19783,23
15921,2016-08-07,false,19784,23
15922,2016-08-07,false,19785,23
15923,2016-08-27,false,19786,31
15924,2016-08-27,false,19787,31
15925,2016-08-27,false,19788,31
15926,2016-08-27,false,19789,31
15927,2016-08-27,false,19790,31
15928,2016-08-27,false,19791,31
15929,2016-08-27,false,19792,31
15930,2016-08-27,false,19793,31
15931,2016-08-27,false,19794,31
15932,2016-08-27,false,19795,31
15933,2017-11-25,false,19798,31
15934,2016-08-27,false,19799,31
15935,2016-08-27,false,19800,31
15936,2016-08-27,false,19801,31
15937,2016-05-27,false,19802,31
15938,2016-08-27,false,19803,31
15939,2016-08-27,false,19804,31
15940,2016-08-27,false,19805,31
15941,2016-08-07,false,19806,27
15942,2016-08-07,false,19807,27
15943,2016-08-07,false,19808,27
15944,2016-08-07,false,19809,27
15945,2016-08-07,false,19810,27
15946,2016-08-07,false,19811,27
15947,2016-08-07,false,19812,27
15948,2016-08-07,false,19813,27
15949,2016-08-07,false,19814,27
15950,2016-08-07,false,19815,27
15951,2016-08-07,false,19816,27
15952,2016-08-07,false,19817,27
15953,2016-08-07,false,19818,27
15954,2016-08-07,false,19819,27
15955,2016-08-07,false,19820,27
15956,2016-08-28,false,19821,47
15957,2016-08-28,false,19822,47
15958,2016-08-28,false,19823,47
15959,2016-08-28,false,19824,47
15960,2016-08-28,false,19825,47
15961,2016-08-28,false,19826,47
15962,2016-08-28,false,19827,47
15963,2016-08-28,false,19828,47
15964,2016-08-28,false,19829,47
15965,2016-08-28,false,19831,47
15966,2016-08-13,false,19832,50
15967,2016-08-13,false,19833,50
15968,2016-08-13,false,19834,50
15969,1900-01-01,false,19835,50
15970,2016-08-13,false,19836,50
15971,2016-08-13,false,19837,50
15972,2016-08-13,false,19838,50
15973,2016-08-13,false,19839,50
15974,2016-08-13,false,19840,50
15975,2016-08-13,false,19841,50
15976,2016-08-13,false,19842,50
15977,2016-08-13,false,19843,50
15978,2016-08-13,false,19844,50
15979,2016-08-13,false,19845,50
15980,2016-08-13,false,19846,50
15981,2016-08-13,false,19847,50
15982,2016-08-13,false,19848,50
15983,2016-08-13,false,19849,50
15984,2016-08-13,false,19850,50
15985,2016-08-13,false,19851,50
15986,2016-08-13,false,19852,50
15987,2016-08-13,false,19853,50
15988,2016-08-13,false,19932,50
15989,2016-08-13,false,19933,50
15990,2016-08-13,false,19936,50
15991,2016-09-10,false,19937,23
15992,2016-09-10,false,19938,28
15993,2016-09-10,false,19939,28
15994,2016-09-10,false,19940,28
15995,2016-09-10,false,19941,28
15996,2016-09-10,false,19942,28
15997,2016-09-10,false,19943,28
15998,2016-09-10,false,19944,28
15999,2016-09-10,false,19945,28
16000,2016-09-10,false,19946,28
16001,2016-09-10,false,19947,28
16002,2016-09-10,false,19948,28
16003,2016-09-10,false,19949,28
16004,2016-09-10,false,19950,28
16005,2016-09-11,false,19951,38
16006,2016-09-11,false,19952,38
16007,2016-09-11,false,19953,38
16008,2016-09-11,false,19954,38
16009,2016-09-11,false,19955,38
16010,2016-09-11,false,19956,38
16011,2016-09-11,false,19957,38
16012,2016-09-11,false,19958,38
16013,2016-08-07,false,19959,28
16014,2016-09-11,false,19960,12
16015,2016-09-11,false,19961,12
16016,2016-09-11,false,19962,12
16017,2016-09-11,false,19963,12
16018,2016-09-11,false,19964,12
22900,2015-10-19,false,4965,55
16020,2016-09-11,false,19966,12
16021,2016-09-11,false,19967,12
16022,2016-09-11,false,19968,12
16023,2016-09-11,false,19969,12
16024,2016-09-11,false,19970,12
16025,2016-09-11,false,19971,12
16026,2016-09-11,false,19972,12
16027,2016-09-11,false,19973,12
16028,2016-09-11,false,19974,12
16029,2016-09-11,false,19975,12
16030,2016-09-11,false,19976,12
16031,2016-09-11,false,19977,12
16032,2016-09-11,false,19978,12
16033,2016-09-11,false,19979,12
16034,2016-09-11,false,19980,12
16035,2016-09-11,false,19981,12
16036,2016-09-11,false,19982,12
16037,2016-09-11,false,19983,12
16038,2016-09-11,false,19984,12
16039,2016-09-11,false,19985,12
16040,2016-09-11,false,19986,12
16041,2016-09-11,false,19987,12
16042,2016-09-11,false,19988,12
16043,2016-09-10,false,19991,24
16044,2016-08-27,false,19993,31
16045,2016-09-04,false,19995,31
19217,2016-07-05,false,23205,31
16047,2016-09-04,false,19997,31
16048,2016-09-04,false,19998,22
16049,2016-09-04,false,19999,22
19182,2011-08-28,false,23221,31
16051,2016-09-04,false,20001,22
16052,2016-09-04,false,20002,22
16053,2016-09-04,false,20003,22
16054,2016-09-04,false,20004,22
16055,2016-09-04,false,20005,22
16056,2015-08-13,false,20007,28
16057,2015-08-13,false,20008,28
16058,2016-09-18,false,20009,41
16059,2016-09-18,false,20010,41
16060,2016-09-18,false,20011,41
16061,2016-09-18,false,20012,41
16062,2016-09-18,false,20013,41
16063,2016-09-18,false,20014,41
16064,2016-09-18,false,20015,41
16065,2016-09-18,false,20016,41
16066,2016-09-18,false,20017,41
16067,2016-09-18,false,20018,41
16068,2016-09-18,false,20019,41
16069,2016-09-18,false,20020,41
16070,2016-09-18,false,20021,41
16071,2016-09-18,false,20022,41
16072,2016-09-18,false,20023,41
16073,2016-09-18,false,20024,41
16074,2016-09-18,false,20025,41
16075,2016-09-18,false,20026,41
16076,2016-09-18,false,20027,41
16077,2016-09-18,false,20028,40
16078,2016-09-18,false,20029,41
16079,2016-09-18,false,20030,41
16080,2016-09-18,false,20031,41
16081,2016-09-18,false,20032,41
16082,2016-09-18,false,20033,41
16083,2016-09-18,false,20034,41
16084,2016-09-18,false,20035,41
16085,2016-09-18,false,20036,41
16086,2016-09-18,false,20037,41
16087,2016-09-18,false,20038,41
16088,2016-09-18,false,20039,41
16089,2016-09-18,false,20040,41
16090,2016-10-09,false,20041,24
16091,2016-10-09,false,20042,24
16092,2016-10-09,false,20043,24
16093,2016-10-09,false,20044,24
16094,2016-10-01,false,20045,27
16095,2016-10-01,false,20046,27
16096,2016-10-01,false,20047,27
16097,2016-10-01,false,20048,27
16098,2016-10-01,false,20049,27
16099,2016-10-01,false,20050,27
16100,2016-10-01,false,20051,27
16101,2016-10-01,false,20052,27
16102,2016-10-01,false,20053,23
16103,2016-10-01,false,20054,23
16104,2016-10-01,false,20055,23
16105,2016-10-01,false,20056,23
16106,2016-10-01,false,20057,23
16107,2016-10-01,false,20058,23
16108,2016-10-01,false,20059,23
16109,2016-10-01,false,20060,23
16110,2016-10-01,false,20061,23
16111,2016-10-01,false,20062,23
16112,2016-10-01,false,20063,23
16113,2016-10-01,false,20064,23
16114,2016-10-01,false,20067,23
16115,2016-10-01,false,20068,23
16116,2016-10-01,false,20070,23
16117,2016-10-01,false,20071,23
16118,2016-10-22,false,20073,16
16119,2016-10-22,false,20074,16
16120,2016-10-22,false,20075,16
16121,2016-10-22,false,20076,16
16122,2016-10-22,false,20077,16
16123,2016-10-22,false,20078,16
16124,2016-10-22,false,20079,16
16125,2016-10-22,false,20080,16
16126,2016-10-22,false,20081,16
16127,2016-11-12,false,20082,31
16128,2016-11-12,false,20083,31
16129,2016-11-12,false,20084,31
16130,2016-11-12,false,20085,31
16131,2016-11-12,false,20086,31
16132,2016-11-12,false,20087,31
16133,2016-11-12,false,20088,31
16134,2016-11-12,false,20089,31
16135,2016-11-12,false,20090,31
16136,2016-11-12,false,20093,30
16137,2016-11-11,false,20094,31
16138,2016-11-12,false,20095,31
16139,2016-10-22,false,20096,16
16140,2016-10-22,false,20097,16
16141,2016-10-22,false,20098,16
16142,2016-10-22,false,20099,16
16143,2016-10-22,false,20100,16
16144,2016-10-22,false,20101,16
16145,2016-10-22,false,20102,16
16146,2016-10-22,false,20103,16
16147,2016-10-22,false,20104,16
16148,2016-10-22,false,20105,16
16149,2016-10-22,false,20106,16
16150,2016-10-22,false,20107,16
16151,2016-10-22,false,20108,16
16152,2016-10-22,false,20109,16
16153,2016-10-22,false,20110,16
16154,2016-10-22,false,20111,16
16155,2016-10-22,false,20112,16
16156,2016-11-12,false,20114,31
16157,2016-10-09,false,20115,28
16158,2016-10-09,false,20116,28
16159,2016-10-09,false,20117,28
16160,2016-10-09,false,20119,28
16161,2016-11-27,false,20120,31
16162,2016-11-27,false,20121,31
16163,1900-01-01,false,20122,28
16164,2016-11-27,false,20124,31
16165,2016-11-27,false,20125,31
16166,2016-11-27,false,20126,31
16167,2016-11-27,false,20127,31
16168,2016-11-27,false,20128,31
16169,2016-11-27,false,20129,31
16170,2016-11-27,false,20130,31
16171,2016-11-27,false,20131,31
16172,2016-11-27,false,20133,31
16173,2016-11-27,false,20134,31
16174,2016-11-27,false,20135,31
16175,2016-11-27,false,20136,31
16176,2016-11-27,false,20137,31
16177,2016-11-27,false,20138,31
16178,2016-11-27,false,20139,31
16179,2016-11-27,false,20140,31
16180,2016-11-27,false,20141,31
16181,2016-11-27,false,20142,31
16182,2016-11-27,false,20143,31
16183,2016-11-27,false,20144,31
16184,2016-11-27,false,20145,31
16185,2016-11-27,false,20146,31
16186,2016-11-27,false,20147,31
16187,2016-11-27,false,20148,31
16188,2016-11-27,false,20149,31
16189,2016-11-27,false,20150,31
16190,2016-11-27,false,20151,31
16191,2016-11-27,false,20152,31
16192,2016-11-27,false,20153,31
16193,2016-11-27,false,20155,31
16194,2016-11-27,false,20157,31
16195,2016-11-27,false,20158,31
16196,2016-10-09,false,20159,46
16197,2016-10-09,false,20160,46
16198,2016-10-09,false,20161,46
16199,2016-10-09,false,20162,46
16200,2016-10-09,false,20163,46
16201,2016-10-09,false,20164,45
16202,2016-10-09,false,20165,46
16203,2016-10-09,false,20166,46
16204,2016-10-09,false,20167,46
16205,2016-10-09,false,20169,46
16206,2016-10-21,false,20170,42
16207,2016-10-21,false,20171,42
16208,2016-10-21,false,20172,42
16209,2016-10-21,false,20173,42
16210,2016-10-21,false,20174,42
16211,2016-10-21,false,20175,42
16212,2016-10-21,false,20176,42
16213,2016-10-21,false,20177,42
16214,2016-10-21,false,20178,42
16215,2016-10-21,false,20179,42
16216,2016-10-21,false,20180,42
16217,2016-10-21,false,20181,42
16218,2016-10-21,false,20182,42
16219,2016-10-21,false,20183,42
16220,2016-10-22,false,20184,49
16221,2016-10-22,false,20185,49
16222,2016-10-22,false,20186,49
16223,2016-10-22,false,20187,49
16224,2016-10-22,false,20188,49
16225,2016-10-22,false,20189,49
16226,2016-10-22,false,20190,49
16227,2016-10-22,false,20191,49
16228,2016-10-22,false,20192,49
16229,2016-10-22,false,20193,49
16230,2016-10-22,false,20194,49
16231,2016-10-22,false,20195,49
16232,2016-10-22,false,20196,49
16233,2016-10-22,false,20197,49
16234,2016-10-22,false,20198,49
16235,2016-10-22,false,20199,49
16236,2016-10-22,false,20200,49
16237,2015-11-22,false,20201,49
16238,2016-10-22,false,20202,49
16239,2016-10-22,false,20203,49
16240,2016-10-22,false,20204,49
16241,2016-10-22,false,20205,49
16242,2016-12-10,false,20206,28
16243,2016-12-10,false,20207,28
16244,2016-12-10,false,20208,28
16245,2016-12-10,false,20209,28
16246,2016-12-10,false,20210,28
16247,2016-12-10,false,20211,28
16248,2016-12-10,false,20212,28
16249,2016-12-10,false,20213,28
16250,2016-12-10,false,20214,28
16251,2016-12-10,false,20215,28
16252,2016-12-10,false,20216,28
16253,2016-12-10,false,20217,28
16254,2016-12-10,false,20218,28
16255,2016-12-10,false,20219,28
16256,2016-12-10,false,20220,28
16257,2016-12-10,false,20221,28
16258,2016-12-10,false,20222,28
16259,2016-12-10,false,20223,28
16260,2016-12-10,false,20224,28
16261,2016-12-10,false,20225,28
16262,2016-12-10,false,20226,28
16263,2016-12-10,false,20227,28
16264,2016-12-10,false,20228,28
16265,2016-12-10,false,20229,28
16266,2016-12-10,false,20230,28
